SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
1059.02914,115.4486743,0,1686.198568,0,0,0,0,1348.080004,0,0
845.09203,0,0,147.8512641,79.8612207,0,173.3768504,0,0,0,230.163875
637.02396,0,0,0,0,0,0,0,0,0,0
1209.03805,319.4127748,157.5544479,212.7672797,0,0,0,0,1612.799496,0,0
666.26532,0,0,1086.861179,0,369.9410157,0,170.1439705,0,0,0
723.38792,0,0,0,88.75623045,0,859.4604749,0,0,0,0
900.25792,0,508.1696942,275.1713596,985.9818848,329.2740234,0,0,215.476785,0,1022.311109
715.07863,0,0,0,103.5868555,0,0,0,0,0,315.6484687
1450.95361,0,332.3982278,0,0,0,0,0,0,0,0
929.55551,0,440.3626942,0,0,0,0,0,0,0,0
412.15681,89.64856717,355.6661594,0,288.9931934,0,0,269.5774288,0,0,191.24625
1265.71258,2404.773299,434.8347992,0,0,0,2074.500977,164.5014697,0,0,0
762.95081,0,0,796.2363285,0,0,0,0,0,0,0
740.97058,2214.972138,0,0,141.1305762,0,742.670847,0,0,0,82.44989064
429.06961,0,0,0,68.6784326,0,0,0,0,0,0
1029.23818,0,0,0,0,2570.871506,0,0,0,1284.047186,0
637.05754,0,266.5549751,0,0,188.6676216,0,0,0,0,0
761.10799,539.0562085,0,0,553.4234717,0,0,0,140.1506997,0,453.7914297
687.38849,0,110.6506782,0,0,0,0,0,45.69521361,0,0
429.06788,0,0,0,0,0,0,0,0,0,0
785.06541,0,0,0,0,0,0,0,0,0,0
663.07714,0,104.8397718,0,0,338.871224,0,0,0,0,0
963.05858,0,0,2212.94633,0,0,0,128.1411664,805.3789558,0,0
839.07173,0,0,0,419.2775782,0,0,837.5023206,0,0,1048.118078
612.89333,0,0,0,0,0,0,0,0,0,0
827.22112,0,0,0,0,0,0,0,413.6804292,0,0
900.19914,0,187.5331672,429.0012885,1511.68166,0,264.794742,242.4851292,0,0,463.9323594
533.10619,0,0,0,0,3988.764366,0,0,0,831.8107733,0
1216.95454,0,0,0,0,0,0,0,108.5579633,0,0
1117.7432,0,108.8791579,0,0,0,0,0,0,0,0
900.1756,0,0,0,1318.136836,0,0,0,254.9291683,0,807.1681876
624.9314,0,0,0,0,0,0,0,0,0,0
787.00368,253.372995,0,0,0,0,0,0,0,0,0
661.34639,0,0,0,0,0,0,217.1557665,0,0,0
507.18912,274.7839464,0,0,0,0,399.3129112,0,0,0,0
941.07214,0,0,0,0,0,0,0,0,0,0
845.0748,0,0,0,0,798.009809,0,0,0,183.7475799,0
951.49729,0,0,0,108.6348145,0,0,0,181.8911689,0,0
785.16223,0,0,0,0,0,0,0,0,0,0
837.39111,2075.163198,0,0,0,0,1138.173777,0,0,0,0
813.07829,0,0,0,0,0,0,0,0,0,0
829.22932,0,0,0,0,1366.915582,0,0,0,747.5260983,0
497.18649,1315.881084,0,350.0961372,0,0,0,0,0,0,0
1049.63907,0,0,0,0,0,0,0,180.9996786,0,0
449.10816,355.005047,209.5994536,0,0,0,0,0,0,0,0
587.05631,0,0,0,0,2602.122049,0,0,0,1176.595901,0
411.05495,0,0,0,0,0,0,0,0,221.9894842,0
667.05922,0,0,0,0,0,0,0,0,276.1165365,0
879.44078,0,0,217.0905355,0,0,0,0,312.4998146,0,0
945.52859,0,0,0,0,0,0,0,0,0,0
488.97911,0,1367.293011,83.01220028,0,0,0,1013.971593,329.5035725,0,0
729.02455,0,123.3318156,0,0,0,0,0,0,0,0
978.99581,0,100.5030794,0,0,0,0,0,147.1310695,0,0
457.08665,0,0,0,0,0,0,114.421672,0,0,0
1151.10685,0,0,0,0,0,0,0,205.0885458,0,0
1231.21405,0,0,0,0,4486.079167,0,0,0,603.5651607,0
563.26003,554.1089947,0,0,0,0,812.3798572,0,0,0,0
931.00413,0,0,0,0,0,0,446.6309174,0,0,0
501.18773,0,0,149.8430718,0,0,0,0,503.6521707,0,0
975.03334,0,0,0,0,0,0,136.6167138,0,0,0
837.14709,0,0,0,0,1209.078364,0,0,0,379.6554858,0
691.42131,0,0,0,0,400.0554688,0,0,0,0,0
657.07274,340.2772746,0,0,0,0,0,0,0,0,0
925.09941,0,0,119.6818848,0,0,0,111.897432,0,0,0
710.93104,0,0,0,0,0,0,0,0,0,0
737.07252,0,0,0,223.6357617,0,0,0,0,0,167.8939375
889.98477,0,0,0,0,1015.409332,0,0,0,0,0
1183.74461,274.6323112,158.1870806,0,0,0,384.2880475,0,0,0,0
893.13685,0,0,224.1769749,0,0,0,0,239.1126385,0,0
653.05711,0,175.6095547,329.6281467,0,630.5466363,269.3098787,914.7025835,913.7810275,310.8236809,0
836.06312,0,0,0,0,0,0,0,580.3983633,0,0
483.07188,0,0,0,118.0006055,0,0,0,0,0,0
629.05208,0,0,0,331.9954492,0,0,0,0,0,0
811.10236,0,0,0,0,0,0,0,0,492.2661912,260.7886406
694.39648,2085.426853,0,0,0,0,1332.371299,0,0,0,0
1349.76145,1307.688191,0,0,0,0,2555.022872,0,0,0,0
547.04824,0,360.8962567,0,1004.958389,0,0,0,0,0,581.031336
763.96068,0,0,0,0,672.9664062,0,0,0,0,0
811.08944,0,0,0,146.1386621,0,0,0,0,0,0
667.12636,0,0,0,0,0,0,0,0,0,0
493.11866,0,0,0,0,0,0,134.9342802,0,0,0
1151.10894,0,0,0,0,0,0,0,0,0,0
873.03931,0,0,0,0,582.5052518,0,0,0,2750.012851,0
679.3425,0,0,114.5365397,0,0,154.1148875,0,0,0,0
1349.82369,0,0,0,200.3590039,256.0566407,0,0,0,243.4823936,0
645.25903,0,0,0,0,0,0,165.5306892,0,0,0
1269.00194,0,0,0,0,0,0,0,334.1891318,0,0
819.48349,432.8314781,0,0,1516.561602,0,863.1627262,0,0,0,200.4608125
585.02539,0,0,0,0,0,0,0,0,2347.842731,0
981.4784,130.2870662,0,0,0,0,0,0,0,0,0
879.08524,0,0,0,0,1147.060026,0,0,0,1265.107563,0
960.94271,0,225.8324387,554.7441406,0,0,0,0,424.1819126,0,0
703.0531,0,0,0,329.0408887,412.4963542,0,0,0,431.7562839,393.4641094
764.99876,0,258.2083972,0,0,0,0,0,0,0,0
600.09981,0,0,0,0,0,0,0,0,0,0
673.10237,0,0,0,0,0,0,0,0,0,99.97358592
967.64901,0,0,91.29505069,485.520293,0,0,0,2418.859684,0,0
613.31141,0,612.4515194,643.1513672,0,0,0,926.1822788,0,0,0
1537.17185,0,0,344.3339572,0,0,0,0,0,2421.891446,0
983.41631,0,0,0,0,0,349.4086914,0,0,0,0
573.29122,456.3574392,165.0880104,0,0,0,1964.873869,0,0,0,0
597.91782,0,0,0,0,0,0,0,524.3750989,0,0
1057.10688,0,0,0,0,211.9646268,0,0,0,0,0
615.09933,0,0,0,0,457.9085503,0,0,0,0,0
717.37848,0,0,0,0,0,505.6282895,0,0,0,0
715.07636,0,0,0,149.0699903,0,0,0,0,0,0
555.08316,0,0,0,0,0,0,0,0,612.8956635,0
1026.22882,0,0,413.942966,0,1016.747743,0,0,903.0192099,1005.909817,0
613.07224,0,0,0,65.23750975,221.6263889,0,0,0,0,0
941.04745,104.3240286,0,0,0,0,0,0,0,0,0
763.29871,0,0,115.5315619,0,0,0,174.2215153,0,0,0
941.04611,0,0,0,0,0,0,0,74.40134247,0,0
807.3942,2126.341209,225.4072445,0,82.03890625,0,1909.078254,0,0,0,0
719.16001,0,0,0,0,0,0,0,0,0,0
891.02226,0,0,0,0,0,0,0,0,0,0
1095.06877,0,0,1345.053535,219.0449317,0,0,0,597.225178,0,0
510.98971,282.7470963,140.5300997,0,468.9198633,0,503.6192949,0,0,0,0
1026.37282,1639.146242,1120.35856,0,0,0,962.0043175,0,0,0,0
755.08836,0,176.5550949,0,367.4934326,0,0,0,0,0,395.6419454
1057.10497,0,0,0,0,0,0,275.1402479,0,0,0
526.01094,0,1292.772767,0,0,1433.984462,0,1249.852723,0,0,0
677.0777,0,0,0,0,0,0,0,0,483.2058425,0
1441.74233,2108.83917,98.8160827,0,0,0,802.8758995,469.6708307,0,0,0
763.45574,0,0,0,0,1122.981641,0,0,0,0,0
639.32762,621.4326604,0,0,0,0,0,0,0,0,0
999.05249,0,0,0,304.0135401,0,0,0,0,0,0
820.97091,0,0,0,0,0,0,0,0,0,0
879.06398,0,0,398.6524387,0,0,0,0,0,0,0
811.0867,89.82332,0,0,0,0,0,0,0,0,0
522.59419,0,220.6008196,216.9236247,0,0,3455.167301,448.8758122,0,0,252.1665938
638.88837,0,117.038727,302.049859,0,0,0,0,382.6263845,0,0
755.04267,209.6474004,0,0,151.6185157,0,0,0,0,0,0
900.12862,0,138.1905794,579.504381,632.8180078,0,0,0,164.3131675,0,1018.143922
1073.07625,0,0,631.9414199,0,0,0,0,307.9839918,0,0
473.08286,0,0,0,579.9518359,0,0,0,0,0,427.3768046
797.00211,528.0028001,315.0343654,1025.932156,0,0,794.1444028,1100.351949,452.421875,0,0
1039.58834,0,270.0940855,0,0,0,0,355.2998917,0,0,0
740.98623,0,0,0,0,1883.871832,0,0,0,704.5216825,0
545.27998,112.2388689,0,69.83081736,412.1099317,0,0,0,0,0,127.0798672
767.39095,0,0,175.3823649,0,0,722.9487047,0,0,0,0
559.25691,0,0,107.8492635,0,0,0,0,0,0,0
1005.09575,0,0,0,0,0,0,0,0,0,0
855.01965,0,0,0,0,219.4754991,0,0,0,0,0
613.0719,0,0,157.8181288,0,0,0,0,0,0,0
1513.90204,0,0,662.767741,0,0,0,0,2554.498035,0,0
649.13361,0,0,0,0,0,0,0,0,465.0030287,0
1271.03537,0,178.9338454,0,0,0,0,0,0,0,0
731.39753,415.6721861,0,0,0,0,341.5197625,0,0,0,0
663.00067,0,0,448.2240669,0,0,0,0,461.255093,0,0
999.61462,206.1000588,0,0,0,0,0,0,0,0,0
637.05746,0,0,109.6848144,0,0,0,0,0,0,0
921.12454,0,212.0891248,253.6185574,928.5460547,0,0,0,157.4546084,0,361.1620938
1113.12229,90.65784018,143.1541052,229.9354316,491.7739063,0,183.06728,303.3545212,115.8900564,0,311.2957969
371.12991,0,0,318.7679037,0,0,0,0,0,0,0
959.08699,0,0,0,0,0,0,0,93.37920911,0,0
737.29583,0,0,366.352946,0,0,0,0,514.1873641,260.5533854,0
1445.0086,0,0,1470.218438,0,0,0,0,1158.94085,0,0
1089.0936,0,0,0,0,0,0,278.1404317,0,0,0
1249.3131,0,0,0,0,2520.370161,0,0,0,1480.857181,0
742.91073,0,929.6628044,295.1594238,0,0,0,699.8982828,784.5416337,0,0
1353.76651,0,185.7288511,0,0,0,0,1275.214921,0,0,0
1173.03128,0,0,374.3691135,0,0,0,0,0,0,0
925.08237,0,0,196.7669135,0,0,0,0,0,0,0
599.26729,0,0,0,0,0,0,0,0,0,0
1089.73278,0,0,0,0,0,0,890.0862082,0,0,0
981.07094,0,0,224.6960178,0,0,0,0,0,0,0
873.15539,0,0,151.8266601,0,0,0,0,0,0,0
590.93036,0,0,288.6733127,0,0,932.1690995,0,0,0,0
747.07711,0,0,124.6014269,0,0,0,0,0,0,0
709.08921,0,133.9696367,189.4402533,461.5516797,682.9375651,0,0,0,252.1565897,633.43925
566.94247,0,481.8272623,326.7144097,0,407.3265842,0,0,0,0,0
1175.2229,0,0,0,0,2396.085851,0,0,0,1785.061934,0
509.10589,0,0,0,0,0,0,0,0,0,0
547.16977,207.6830406,66.27819448,920.7757433,0,0,208.323602,0,1760.591049,0,0
1015.11431,0,0,1296.092611,0,517.1296658,0,0,1173.141119,0,0
1465.89817,0,0,1118.84569,560.1030372,444.4736328,0,0,922.9700851,0,251.8377813
1397.79441,0,226.3336968,0,0,0,0,654.5989712,0,0,0
431.08876,417.4346999,0,0,0,0,0,0,0,0,0
1057.14013,77.90791794,73.63318994,0,667.8942286,0,0,0,111.2766268,0,144.8308594
1026.23866,251.0388205,1567.460985,0,0,0,0,1252.682975,0,0,0
945.52324,1299.041171,0,0,0,0,2134.399568,0,0,0,0
895.44551,150.5734755,0,1044.808323,0,0,0,0,878.7851315,0,0
908.02256,0,273.9867595,0,0,0,0,977.1188119,0,0,0
877.57169,1681.397158,157.9859687,0,0,0,1904.288857,0,0,0,0
647.08086,0,0,0,0,0,0,0,0,440.9431896,0
957.03544,0,0,654.9733072,0,0,0,0,529.0866792,0,0
673.09545,0,0,0,0,0,0,0,78.2563662,0,0
651.31895,1661.142526,0,0,0,0,0,0,0,0,0
679.31751,127.2296132,0,0,0,0,0,0,0,0,0
1007.57524,1770.710575,207.5595284,0,0,0,3368.243421,0,0,0,0
892.96411,0,0,0,0,0,0,0,337.7354505,0,0
1221.79206,0,0,120.3766412,413.345625,0,0,0,0,0,539.5382578
781.30789,0,0,0,0,0,0,0,0,3232.21892,0
1055.06613,0,0,724.7643433,0,80.59399957,245.0660208,0,439.0012485,0,0
677.07366,0,0,0,0,0,0,0,0,0,0
836.99465,0,102.6145873,0,0,0,0,0,0,0,0
1509.17501,0,0,326.224311,367.7291601,0,0,0,1967.599177,0,311.4966874
718.10858,0,630.2383771,708.2164578,0,173.4587457,0,0,1214.433149,209.0736526,0
1136.97386,0,0,1594.717665,0,0,0,0,1627.658104,0,0
1213.026,0,0,767.6347792,0,0,0,0,1572.373628,0,0
487.18639,0,0,0,0,0,0,0,0,324.1312274,0
1253.32721,0,0,0,0,2745.60076,0,0,0,0,0
1397.78713,0,0,0,2292.172715,0,0,0,62.9366965,0,0
1529.86292,0,0,0,2429.453037,0,0,0,0,0,0
665.02315,0,0,0,0,0,0,0,0,0,0
949.11816,0,240.427974,717.2139757,114.5313086,0,0,227.0643757,906.6174224,0,647.4579844
806.87583,0,0,453.7701551,0,0,0,0,554.9664013,0,0
461.06836,0,0,0,0,198.5822917,0,0,0,0,0
953.02969,0,0,0,0,0,0,0,0,0,0
793.02253,0,0,0,0,0,0,4794.562577,0,0,0
410.04437,0,77.22211104,0,0,0,0,0,0,0,0
769.96434,0,0,0,280.0013184,0,0,0,0,0,0
439.21357,0,0,0,442.4016309,0,0,0,0,0,504.6278282
454.02916,0,0,0,186.7283594,0,0,0,0,0,1545.558109
406.06833,0,0,0,0,0,0,0,484.0608559,0,0
1018.99802,0,0,725.7645399,0,0,0,0,185.3123764,0,0
827.40688,2276.564989,0,0,0,0,396.3603259,0,0,0,0
474.0334,0,0,1300.247369,0,141.7158311,0,836.4327235,716.2380217,0,0
1144.901,0,0,0,0,0,0,0,152.0471346,0,0
731.3984,696.9885233,0,0,0,0,0,0,0,0,0
969.04746,0,0,397.6579455,0,0,0,0,161.3193483,0,0
951.00292,0,0,155.1229926,0,0,0,0,0,0,0
977.55133,539.5292451,0,0,0,0,1247.553994,0,0,0,0
1330.98839,0,0,0,0,0,0,0,155.5616841,0,0
1148.94586,0,0,0,0,0,0,0,127.5727601,0,0
817.05872,0,552.9593079,890.0900065,0,306.0411459,0,0,0,0,0
825.99237,76.66845271,0,588.5325792,0,206.1965494,0,1391.571898,483.0721173,0,0
879.07531,0,0,188.3172676,160.6085889,0,0,0,105.3648882,0,251.3656485
639.12551,0,0,60.99966092,0,0,0,0,0,0,0
723.39443,0,0,0,0,164.9668511,0,0,0,0,0
849.53297,0,0,0,0,0,0,0,0,0,0
869.04865,0,88.2658946,0,0,0,0,0,247.6330103,0,0
1077.00532,0,1110.519052,0,0,0,564.989155,488.0846226,0,0,0
863.05924,0,466.731667,0,0,0,0,642.8722734,0,0,0
731.17601,0,0,848.2734105,0,0,0,0,424.0478516,0,0
917.01606,0,0,0,0,0,0,181.7170096,424.4710246,0,0
1073.07756,0,99.40989865,0,0,0,0,0,0,0,0
626.10003,0,0,0,0,0,0,0,218.350178,0,0
803.47869,0,0,228.6857639,0,0,0,0,280.8580153,0,0
749.03651,0,0,0,0,0,0,251.3123453,0,0,0
537.0715,0,0,0,0,0,0,0,0,778.4103828,0
1065.61019,1749.736881,0,0,0,0,1348.898283,0,250.8238479,0,0
875.08092,0,0,0,0,0,0,0,0,0,0
1085.13557,109.9572559,76.69542037,0,0,0,0,386.2466546,0,0,0
1219.01941,0,0,1036.680393,0,0,0,0,0,0,0
637.28649,248.7818031,0,0,738.8372071,0,0,0,0,0,1672.344234
603.93509,0,0,0,0,0,0,0,0,0,131.7298282
587.06955,0,0,0,0,448.9681423,0,0,0,1260.607733,0
497.19845,0,89.24333779,368.1725939,0,0,0,0,0,0,0
618.92964,0,0,0,0,0,0,0,0,0,0
742.01211,0,0,0,0,0,0,384.7783107,0,0,0
669.43676,0,51.82064801,0,0,0,0,0,0,0,0
879.07568,0,0,0,0,429.34477,0,0,0,188.1708135,0
635.32088,0,206.1831624,0,86.6334961,0,0,0,0,0,134.0700469
738.96483,754.8543626,0,0,0,0,1012.441895,2706.695236,123.4768839,0,0
1283.02825,0,76.5321427,0,0,0,0,0,0,0,0
650.03582,0,151.2035324,1931.385308,0,935.5188368,0,0,0,0,0
956.95754,307.8965708,335.0140913,920.9568549,0,0,0,0,2155.089362,0,0
1085.12022,0,0,0,375.0599609,0,0,0,0,0,139.4200469
669.09113,0,0,116.6257867,0,0,0,148.4908436,0,0,0
971.11714,0,0,301.3803982,0,0,0,0,0,0,0
843.08189,0,0,277.691786,0,238.3131944,0,0,1250.886261,0,0
814.97829,0,0,0,0,0,0,0,244.4587619,0,0
865.06561,0,0,0,0,0,0,0,0,0,0
507.01666,0,0,0,0,0,0,0,0,1682.879161,0
1077.51939,1141.595167,0,0,0,0,1379.408833,0,0,0,0
504.0259,0,0,0,0,1568.829601,0,0,0,298.8689425,0
1324.9717,0,0,0,0,0,0,0,0,0,0
533.08252,0,0,0,0,0,0,0,213.5755167,0,0
1054.98687,0,0,0,0,0,0,133.5113513,0,0,0
650.99349,0,0,0,0,0,0,391.3116878,0,0,0
453.21398,0,0,0,0,0,0,0,172.0792252,0,0
929.01258,0,0,0,0,0,0,0,0,521.0429122,0
412.07875,0,169.1715275,0,0,0,0,0,296.5526973,0,0
614.2978,0,440.950393,957.7107205,0,0,0,0,415.694818,0,396.8756562
541.27824,0,0,500.8078478,0,0,0,0,123.3015847,0,0
983.4748,460.2958725,0,0,0,0,0,0,0,0,0
939.53613,0,0,494.985121,382.9261133,0,0,0,1574.095691,0,213.5571875
1221.61232,1016.985792,272.197002,0,0,0,2659.46582,500.0911394,0,0,0
907.04977,0,0,0,0,0,399.3875925,0,0,0,0
615.14322,0,0,0,0,0,0,0,0,0,0
849.07894,0,0,286.4218478,0,0,0,0,0,0,0
395.94609,0,0,0,0,0,0,278.3979928,0,0,0
687.41802,1314.513413,0,0,0,0,3086.270302,0,0,0,0
555.27157,0,0,0,0,0,285.6135383,0,0,0,0
965.08672,0,0,0,0,0,0,0,0,0,0
441.00873,0,0,0,0,338.0940756,0,0,0,0,0
533.04974,0,0,0,0,215.11773,0,0,0,614.5985904,0
929.01294,0,94.57791534,0,0,0,0,165.8541731,0,0,0
523.02667,0,429.8707822,0,0,0,0,0,0,279.6703181,0
546.92165,0,0,195.6524794,0,0,0,0,0,0,0
414.10077,60.73736519,0,0,0,0,0,0,0,0,0
917.00972,0,0,0,0,0,0,872.5987006,0,0,0
1209.01226,0,0,0,0,0,0,0,131.7522004,0,0
835.06396,0,0,0,78.34251465,0,0,0,0,0,0
633.13201,0,0,0,0,2306.209852,0,0,0,1657.685717,0
879.08016,0,0,299.8540582,0,0,0,0,331.2478738,0,0
773.09861,0,0,0,237.108291,0,205.168547,0,0,0,281.7925625
807.29133,0,0,0,0,0,363.2194438,0,0,0,0
737.04788,161.3130877,294.2728623,0,0,0,0,0,0,0,0
699.11195,0,0,0,0,0,0,0,120.7549199,0,135.5373282
647.1143,0,0,0,255.7444532,0,0,0,0,0,995.3071875
940.97391,0,0,248.0058594,0,0,0,0,376.3765453,344.5606884,0
535.02865,0,0,0,89.6890039,0,0,0,0,0,180.3981094
735.39574,0,0,0,0,0,145.3804354,0,502.6600944,0,0
903.13539,0,0,605.5315213,0,0,0,0,0,0,0
843.02688,0,0,0,0,0,0,277.5992033,218.5088261,0,0
767.39341,114.756326,0,0,0,0,216.3119861,0,0,0,0
783.31287,389.964982,0,0,0,0,1737.503958,0,0,0,0
875.28219,0,0,0,0,1680.618642,0,0,0,1434.662421,0
889.46012,996.4644981,0,0,0,0,331.9720138,0,0,0,0
885.02176,0,69.28990129,0,0,2426.051302,0,0,263.133171,0,0
497.23837,0,0,318.9063721,0,0,0,0,598.1621218,0,0
474.06649,0,0,1588.86164,0,0,0,0,302.8266046,0,0
455.04358,0,0,0,0,0,0,0,0,383.5029155,0
529.23114,0,121.567976,0,0,0,0,0,0,0,0
757.445,0,0,0,0,0,305.5640933,0,0,0,0
895.04227,0,0,0,0,0,0,0,0,0,0
1407.04737,0,0,1266.011108,0,0,0,0,441.6586234,0,0
525.29833,0,128.075405,467.8361138,0,0,0,0,0,0,0
756.92238,0,353.0235933,0,0,0,0,1397.29966,0,0,0
775.02196,0,0,0,0,462.6515191,0,0,0,800.9850828,0
791.31387,0,0,0,0,0,0,0,0,0,184.5059218
888.9865,0,0,1064.708551,0,841.0897569,0,280.4463954,0,309.4067029,0
911.00779,0,0,0,0,0,0,491.0684174,0,0,0
837.32425,0,0,0,0,0,0,0,0,0,0
541.07173,0,0,0,0,305.062283,0,0,0,0,0
1063.14052,0,0,90.04068333,0,0,0,0,85.50278133,0,0
459.21925,424.4333431,0,0,0,0,0,0,0,0,0
725.01606,394.3235965,0,297.287896,0,0,0,0,0,0,0
581.10247,0,73.66301405,139.4061551,518.36021,0,0,197.8270421,0,0,108.0869922
832.99512,0,264.8571942,0,0,1124.783984,0,0,1008.240506,266.9426517,0
583.2065,0,0,897.2678087,0,0,0,0,0,0,0
827.06082,0,0,0,0,0,0,0,419.0236353,0,0
635.32102,329.9176577,0,0,0,0,209.6519068,0,0,0,0
600.18316,0,1004.274564,0,424.6872168,0,0,394.3766631,0,0,0
1023.59434,0,0,0,802.3494727,206.524197,0,0,1205.231062,0,0
907.50276,0,159.6903518,0,0,0,0,1010.565207,0,0,0
652.99739,0,0,0,0,0,0,0,221.0507071,0,0
1089.05529,0,0,0,0,574.9786676,0,0,0,0,0
530.99561,0,0,135.0085585,0,0,162.3415528,0,0,0,0
399.08148,0,0,0,0,0,0,0,0,0,0
1201.69488,0,0,0,0,0,398.4102591,0,0,0,0
773.01366,0,437.7603048,0,0,0,0,757.085164,0,0,187.7747344
397.15829,1102.950256,0,0,0,0,984.6241005,0,0,0,0
411.05199,0,0,526.1714681,0,0,0,373.9731784,156.5352428,0,0
837.33508,0,0,0,0,0,0,0,0,0,0
1085.10602,310.0169386,0,0,0,0,0,0,181.244153,0,0
1161.79429,506.9811774,0,0,0,0,305.7842311,0,0,0,0
919.04963,0,0,0,0,0,0,0,0,0,0
551.1746,0,0,280.1858453,0,0,0,0,0,0,0
1209.01353,180.8032183,0,0,0,0,250.2100637,0,0,0,0
1078.04273,0,0,0,0,0,184.7417892,0,0,0,0
585.22186,0,0,0,0,0,0,0,0,433.8112829,0
447.00268,0,167.9773474,1155.885993,0,0,0,343.9855159,672.3170985,0,0
640.96729,535.242706,0,0,0,148.773036,0,0,0,0,0
515.09283,0,0,640.5545112,371.1816992,0,0,0,282.2886051,0,0
438.0226,0,58.02772718,0,0,0,0,2626.514378,0,0,0
767.37752,0,67.25534411,0,0,0,0,0,0,0,0
451.04471,0,353.1316023,0,0,0,229.246068,0,208.7014191,0,0
559.98189,0,0,0,196.5879493,0,0,0,0,0,237.78925
739.10933,0,0,0,353.4944044,0,0,0,0,0,667.0959688
1485.78863,0,0,0,2256.964912,0,0,0,0,0,0
1027.05698,0,234.4106355,0,0,0,0,349.9030013,0,0,0
473.27958,312.0647297,397.6694426,157.6170926,0,743.6381293,0,428.9943534,425.4791461,483.9502661,0
1065.53397,0,0,0,0,0,0,0,147.3020051,0,0
681.19623,0,0,0,0,0,0,496.3767018,0,0,0
1165.55244,123.6878889,0,0,0,0,0,0,0,0,0
753.46221,0,0,0,0,0,0,121.7844021,0,0,0
1589.04733,0,0,477.1031494,0,0,0,0,198.8328347,0,0
711.12516,0,0,296.1388617,0,0,0,0,325.8073082,0,0
1003.02965,0,0,0,0,0,0,269.0630028,0,0,0
847.06637,60.80312327,0,160.2480197,0,0,0,0,248.6284365,2204.186368,92.92196872
845.07338,0,0,0,0,0,0,248.8130801,0,0,0
707.05495,0,0,0,0,0,0,0,874.2910651,0,0
1085.12389,163.6092886,0,0,109.5732129,0,0,0,0,0,208.8385625
651.32237,662.6429757,0,0,0,0,0,0,0,0,0
531.00122,0,117.2925613,0,0,0,0,0,0,0,0
575.05077,0,64.89000791,66.00315349,0,0,0,0,0,0,0
1095.69803,0,0,255.9645996,329.016958,0,0,0,1528.04389,0,0
703.45937,0,0,0,0,0,0,222.4625232,0,0,0
839.08359,0,0,0,0,698.2473524,0,0,0,485.8379332,0
744.92563,0,767.5697374,969.0680609,0,0,0,1509.706819,726.2239171,0,0
749.03,0,0,0,0,0,0,0,0,0,0
1043.07452,0,0,0,0,0,0,0,80.82900886,0,0
1052.9985,0,0,0,0,0,0,0,0,0,0
1157.01961,0,0,0,0,0,0,0,621.4808272,0,0
1395.32213,0,0,0,0,0,0,0,0,2448.34041,0
995.51778,0,477.3330258,0,0,0,0,309.3223237,0,0,0
783.3354,0,0,0,0,0,312.4720138,0,0,0,0
865.1199,0,0,0,0,0,0,0,103.4158858,0,0
875.08722,0,0,0,490.3869531,0,0,0,0,355.7757303,204.3265938
474.02272,0,0,1008.946384,0,0,0,904.2161781,346.5886694,0,0
1275.693,1312.669594,338.4084068,0,0,0,1108.729364,776.9683632,0,0,0
999.05814,0,0,0,0,0,0,0,0,0,0
515.31035,392.7914132,236.7224166,0,0,0,0,0,0,0,0
793.01231,0,0,0,0,210.1174046,0,0,0,0,0
517.1355,0,97.39009178,0,0,0,0,171.6216739,0,0,0
1583.03996,0,93.09055074,0,0,0,0,212.0020305,0,0,0
1292.97784,1279.772729,0,0,0,0,2043.486585,0,0,0,0
535.00651,0,0,0,0,0,0,0,0,256.4708446,0
865.12563,0,0,0,0,143.5185764,0,0,0,0,0
761.08537,0,0,158.1036648,194.0342432,0,0,0,0,0,0
1401.15539,0,0,0,0,0,0,0,0,862.8119339,0
503.03245,0,0,0,0,171.6875434,0,0,0,164.9107648,0
837.09882,0,0,0,0,1032.694097,0,0,0,0,0
819.42219,0,0,0,0,0,0,0,0,146.1803243,0
627.32645,0,0,0,0,0,271.7878289,0,0,0,0
1015.05336,0,0,0,0,0,0,0,152.8152319,0,0
1434.97275,0,0,0,0,0,0,0,0,0,0
1224.98151,0,1924.268273,0,0,0,0,331.5402131,0,0,0
581.22371,0,0,0,0,0,375.0446136,0,0,0,0
869.0529,0,0,0,0,0,0,0,266.8587693,0,0
1265.72444,1100.698942,0,0,0,0,0,0,0,0,0
975.05391,0,0,393.9467231,0,0,0,0,318.1966104,0,0
469.08899,273.2281354,0,666.7549913,0,286.5641927,0,228.238668,0,0,0
719.41408,0,1285.027008,275.0922581,333.263086,0,0,624.9363784,375.2691233,0,0
737.08685,0,0,1000.888116,0,0,0,0,180.0417078,0,0
891.50221,0,0,568.8951009,1404.031865,0,0,0,978.9639785,0,282.8704375
504.02367,0,0,0,258.2782227,0,299.499743,0,0,0,0
901.01304,0,0,0,68.12867675,0,0,0,0,0,0
439.07841,0,0,0,0,0,0,0,0,321.3504586,0
543.27628,0,0,0,0,1261.288325,0,0,0,1887.070369,0
564.10815,0,0,0,0,870.0417101,0,0,0,2885.626132,0
731.26507,316.1916828,0,0,0,0,0,0,0,0,0
1231.03601,0,0,309.6868218,0,0,0,0,485.6259395,0,0
1371.85003,0,0,178.5203315,0,0,0,0,0,0,0
717.24033,508.6154245,0,0,0,0,802.4253701,0,0,0,0
1089.05827,0,463.4128583,0,0,0,124.1092465,0,0,0,0
